model,task,decode_batch,team_size,rounds,carry_history,run_id,n_queries,per_query_energy_j,per_query_in_tok,per_query_out_tok,wall_latency_s
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,10,3,0,2,32,5271.418,33267.5,5183.2,568.03
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,20,3,0,2,32,10544.366,111153.8,9109.4,1136.9
meta-llama/Llama-3.1-8B-Instruct,gpqa,4,30,3,0,2,32,17155.004,232516.9,13125.0,1848.26
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,2,3,0,0,32,463.83,1984.9,735.4,50.11
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,5,3,0,0,32,1279.281,8203.9,2142.8,137.91
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,10,3,0,0,32,2390.211,26821.3,3907.8,257.74
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,20,3,0,0,32,5551.22,94075.6,7456.3,599.06
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,30,3,0,0,32,9886.852,202554.3,11093.7,1065.26
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,2,3,0,0,32,746.564,1890.4,1153.4,80.2
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,5,3,0,0,32,1767.006,8352.2,3284.0,190.26
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,10,3,0,0,32,3722.621,28389.1,6627.7,400.55
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,20,3,0,0,32,8718.683,103931.9,13438.2,939.36
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,30,3,0,0,32,14653.89,226185.0,18939.3,1576.14
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,2,3,0,0,32,659.017,3235.3,1191.7,70.87
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,5,3,0,0,32,1692.662,11605.8,3133.4,182.16
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,10,3,0,0,32,3584.357,34999.2,6175.0,386.01
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,20,3,0,0,32,7093.487,115819.5,10103.8,765.37
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,30,3,0,0,32,12665.38,242743.5,15333.9,1363.18
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,2,3,0,1,32,484.575,2011.3,795.7,52.24
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,5,3,0,1,32,1217.503,8183.9,2212.2,131.26
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,10,3,0,1,32,2541.408,26780.6,4369.8,274.06
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,20,3,0,1,32,5712.718,94216.9,7925.7,616.67
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,30,3,0,1,32,9882.503,201858.8,11271.5,1065.41
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,2,3,0,1,32,688.996,1914.8,1154.0,74.06
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,5,3,0,1,32,1697.082,8364.7,3113.8,182.58
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,10,3,0,1,32,3366.475,28666.2,5752.4,362.59
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,20,3,0,1,32,8115.779,104592.5,11997.0,875.15
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,30,3,0,1,32,14261.228,227611.9,18210.1,1534.33
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,2,3,0,1,32,575.201,2616.5,1113.4,62.05
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,5,3,0,1,32,1454.764,10033.0,2812.4,156.75
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,10,3,0,1,32,3191.672,31673.8,5615.2,344.0
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,20,3,0,1,32,6772.336,108537.5,9556.7,730.81
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,30,3,0,1,32,11788.199,230515.3,13872.9,1268.94
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,2,3,0,2,32,419.006,1989.1,796.2,45.29
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,5,3,0,2,32,1133.953,8105.8,1855.5,122.22
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,10,3,0,2,32,2438.848,26366.9,4091.6,263.01
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,20,3,0,2,32,5222.719,93642.5,7024.5,564.17
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,8,30,3,0,2,32,9483.113,201905.7,10312.7,1022.23
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,2,3,0,2,32,647.3,1867.8,986.1,69.68
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,5,3,0,2,32,1602.826,8281.2,2828.3,172.56
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,10,3,0,2,32,3180.242,28027.8,5430.0,342.78
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,20,3,0,2,32,7791.375,102837.5,11463.9,839.83
meta-llama/Llama-3.1-8B-Instruct,gsmhard,8,30,3,0,2,32,13398.848,223605.9,16805.9,1441.89
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,2,3,0,2,32,665.99,3148.7,1103.0,71.79
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,5,3,0,2,32,1454.887,11293.0,2823.8,156.82
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,10,3,0,2,32,2933.362,33445.0,5138.6,316.26
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,20,3,0,2,32,6593.625,110976.9,9140.6,711.39
meta-llama/Llama-3.1-8B-Instruct,gpqa,8,30,3,0,2,32,12072.295,233115.8,14465.2,1300.3
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,2,3,0,0,32,356.777,1984.8,735.9,39.45
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,5,3,0,0,32,908.221,8161.1,2283.0,97.8
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,10,3,0,0,32,1620.545,26877.8,4126.6,174.76
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,20,3,0,0,32,4144.423,94385.6,7587.4,446.32
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,30,3,0,0,32,7725.708,202749.3,11133.1,831.17
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,2,3,0,0,32,554.196,1892.6,1391.3,59.66
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,5,3,0,0,32,1203.022,8335.9,3624.9,129.42
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,10,3,0,0,32,2439.387,28442.5,6911.0,262.64
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,20,3,0,0,32,6026.855,103990.6,13236.7,648.58
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,30,3,0,0,32,10701.486,226130.6,18516.2,1150.07
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,2,3,0,0,32,431.304,3240.3,1094.5,46.56
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,5,3,0,0,32,983.622,11582.2,2880.3,105.92
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,10,3,0,0,32,2204.715,34939.2,6103.9,237.57
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,20,3,0,0,32,5138.317,115533.2,10306.5,553.45
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,30,3,0,0,32,9472.426,242792.0,14738.6,1018.65
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,2,3,0,1,32,374.212,2014.6,844.1,40.28
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,5,3,0,1,32,683.945,8178.8,2120.6,73.97
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,10,3,0,1,32,1696.979,26761.0,4275.4,183.18
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,20,3,0,1,32,4088.287,94334.4,7842.1,440.75
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,30,3,0,1,32,7647.183,201066.6,11154.1,822.96
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,2,3,0,1,32,495.161,1919.1,1143.6,53.28
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,5,3,0,1,32,1015.101,8388.1,2784.1,109.38
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,10,3,0,1,32,2252.962,28714.3,6066.3,242.72
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,20,3,0,1,32,5646.925,104151.2,11970.7,608.36
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,30,3,0,1,32,10204.827,227207.8,16958.4,1096.87
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,2,3,0,1,32,505.96,2611.8,1292.0,54.48
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,5,3,0,1,32,937.729,10060.2,2901.8,101.12
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,10,3,0,1,32,2223.179,31706.5,6044.2,239.57
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,20,3,0,1,32,4962.248,108305.6,9837.4,534.96
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,30,3,0,1,32,9020.261,228776.3,13871.5,970.0
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,2,3,0,2,32,277.625,1988.9,759.6,29.96
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,5,3,0,2,32,630.313,8125.9,1894.3,68.14
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,10,3,0,2,32,1473.301,26539.7,3679.3,159.01
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,20,3,0,2,32,4143.891,93622.5,7685.3,447.11
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,16,30,3,0,2,32,7677.659,201618.8,10594.8,826.15
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,2,3,0,2,32,449.139,1862.1,966.2,48.44
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,5,3,0,2,32,1025.802,8283.1,2862.0,110.47
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,10,3,0,2,32,2221.745,28072.8,5919.2,239.25
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,20,3,0,2,32,5316.104,102960.0,11011.7,573.06
meta-llama/Llama-3.1-8B-Instruct,gsmhard,16,30,3,0,2,32,10170.025,223993.1,16805.2,1093.34
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,2,3,0,2,32,543.6,3145.9,1055.4,58.59
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,5,3,0,2,32,888.17,11266.3,2659.7,95.7
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,10,3,0,2,32,1910.375,33444.1,4767.9,206.19
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,20,3,0,2,32,4486.58,110906.2,8505.8,483.94
meta-llama/Llama-3.1-8B-Instruct,gpqa,16,30,3,0,2,32,8744.002,232340.6,13035.8,941.08
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,2,3,0,0,32,251.983,1975.8,701.3,28.06
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,5,3,0,0,32,592.026,8198.0,2220.2,63.8
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,10,3,0,0,32,1122.42,26941.3,3624.4,120.98
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,20,3,0,0,32,3403.991,93688.8,7698.3,365.76
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,64,30,3,0,0,32,7153.108,203595.0,11240.1,767.56
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,2,3,0,0,32,401.174,1899.8,1303.3,43.02
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,5,3,0,0,32,706.543,8375.5,3400.8,76.02
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,10,3,0,0,32,1580.547,28508.1,6962.0,170.01
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,20,3,0,0,32,4535.065,104386.2,13501.0,487.32
meta-llama/Llama-3.1-8B-Instruct,gsmhard,64,30,3,0,0,32,9084.253,226705.3,18413.9,974.99
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,2,3,0,0,32,379.029,3231.5,1242.7,40.75
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,5,3,0,0,32,692.931,11569.1,2869.2,74.76
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,10,3,0,0,32,1441.655,35002.0,5693.2,155.21
meta-llama/Llama-3.1-8B-Instruct,gpqa,64,20,3,0,0,32,4278.646,115709.4,10728.2,459.71
